id,title,origin,contest,year,label,hosts,url,mirror_urls,format,difficulty,difficulty_basis,difficulty_native,primary_tag,tags,free_tags,quality,canonical,constraints,editorial_url,added,verified
cco-2017-p1,Vera and Trail Building,cco,CCO 2017,2017,P1,dmoj,https://dmoj.ca/problem/cco17p1,,standard,6,estimated,DMOJ 7p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2017-p2,Cartesian Conquest,cco,CCO 2017,2017,P2,dmoj,https://dmoj.ca/problem/cco17p2,,standard,8,estimated,DMOJ 20p,greedy.exchange.sorting_order,greedy.exchange.sorting_order,greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2017-p3,Vera and Modern Art,cco,CCO 2017,2017,P3,dmoj,https://dmoj.ca/problem/cco17p3,,standard,8,estimated,DMOJ 30p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|intermediate-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2017-p4,Rainfall Storage,cco,CCO 2017,2017,P4,dmoj,https://dmoj.ca/problem/cco17p4,,standard,6,estimated,DMOJ 20p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2017-p5,Professional Network,cco,CCO 2017,2017,P5,dmoj,https://dmoj.ca/problem/cco17p5,,standard,8,estimated,DMOJ 20p,greedy.exchange.sorting_order,greedy.exchange.sorting_order,greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2017-p6,Shifty Grid,cco,CCO 2017,2017,P6,dmoj,https://dmoj.ca/problem/cco17p6,,standard,8,estimated,DMOJ 30p,adhoc.simulation.direct,adhoc.simulation.direct,ad-hoc|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2018-p1,Geese vs. Hawks,cco,CCO 2018,2018,P1,dmoj,https://dmoj.ca/problem/cco18p1,,standard,6,estimated,DMOJ 10p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2018-p2,Wrong Answer,cco,CCO 2018,2018,P2,dmoj,https://dmoj.ca/problem/cco18p2,,standard,8,estimated,DMOJ 12p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
cco-2018-p3,Fun Palace,cco,CCO 2018,2018,P3,dmoj,https://dmoj.ca/problem/cco18p3,,standard,8,estimated,DMOJ 30p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2018-p4,Gradient Descent,cco,CCO 2018,2018,P4,dmoj,https://dmoj.ca/problem/cco18p4,,standard,6,estimated,DMOJ 15p,adhoc.constructive.interactive,adhoc.constructive.interactive,implementation|interactive|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2018-p5,Boring Lectures,cco,CCO 2018,2018,P5,dmoj,https://dmoj.ca/problem/cco18p5,,standard,8,estimated,DMOJ 20p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2018-p6,Flop Sorting,cco,CCO 2018,2018,P6,dmoj,https://dmoj.ca/problem/cco18p6,,standard,8,estimated,DMOJ 30p,search.binary_search.on_answer,search.binary_search.on_answer,divide-and-conquer|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2019-p1,Human Error,cco,CCO 2019,2019,P1,dmoj,https://dmoj.ca/problem/cco19p1,,standard,6,estimated,DMOJ 10p,dp.basics.linear,dp.basics.linear,brute-force|dynamic-programming|game-theory|intermediate-math|recursion|simulation|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2019-p2,Sirtet,cco,CCO 2019,2019,P2,dmoj,https://dmoj.ca/problem/cco19p2,,standard,8,estimated,DMOJ 20p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|simulation|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2019-p3,Winter Driving,cco,CCO 2019,2019,P3,dmoj,https://dmoj.ca/problem/cco19p3,,standard,8,estimated,DMOJ 30p,graphs.traversal.dfs,graphs.traversal.dfs,divide-and-conquer|dynamic-programming|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2019-p4,Card Scoring,cco,CCO 2019,2019,P4,dmoj,https://dmoj.ca/problem/cco19p4,,standard,6,estimated,DMOJ 25p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2019-p5,Marshmallow Molecules,cco,CCO 2019,2019,P5,dmoj,https://dmoj.ca/problem/cco19p5,,standard,8,estimated,DMOJ 15p,graphs.traversal.dfs,graphs.traversal.dfs,data-structures|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2019-p6,Bad Codes,cco,CCO 2019,2019,P6,dmoj,https://dmoj.ca/problem/cco19p6,,standard,8,estimated,DMOJ 20p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2020-p1,A Game with Grundy,cco,CCO 2020,2020,P1,dmoj,https://dmoj.ca/problem/cco20p1,,standard,6,estimated,DMOJ 10p,geometry.primitives.points,geometry.primitives.points,geometry|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2020-p2,Exercise Deadlines,cco,CCO 2020,2020,P2,dmoj,https://dmoj.ca/problem/cco20p2,,standard,8,estimated,DMOJ 15p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2020-p3,Mountains and Valleys,cco,CCO 2020,2020,P3,dmoj,https://dmoj.ca/problem/cco20p3,,standard,8,estimated,DMOJ 35p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2020-p4,Travelling Salesperson,cco,CCO 2020,2020,P4,dmoj,https://dmoj.ca/problem/cco20p4,,standard,6,estimated,DMOJ 25p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2020-p5,Interval Collection,cco,CCO 2020,2020,P5,dmoj,https://dmoj.ca/problem/cco20p5,,standard,8,estimated,DMOJ 25p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2020-p6,Shopping Plans,cco,CCO 2020,2020,P6,dmoj,https://dmoj.ca/problem/cco20p6,,standard,8,estimated,DMOJ 30p,adhoc.simulation.direct,adhoc.simulation.direct,ad-hoc|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2021-p1,Swap Swap Sort,cco,CCO 2021,2021,P1,dmoj,https://dmoj.ca/problem/cco21p1,,standard,6,estimated,DMOJ 17p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2021-p2,Weird Numeral System,cco,CCO 2021,2021,P2,dmoj,https://dmoj.ca/problem/cco21p2,,standard,8,estimated,DMOJ 17p,math.algebra.modular_arithmetic,math.algebra.modular_arithmetic,intermediate-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2021-p3,Through Another Maze Darkly,cco,CCO 2021,2021,P3,dmoj,https://dmoj.ca/problem/cco21p3,,standard,8,estimated,DMOJ 25p,graphs.traversal.dfs,graphs.traversal.dfs,data-structures|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2021-p4,Travelling Merchant,cco,CCO 2021,2021,P4,dmoj,https://dmoj.ca/problem/cco21p4,,standard,6,estimated,DMOJ 25p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2021-p5,Bread First Search,cco,CCO 2021,2021,P5,dmoj,https://dmoj.ca/problem/cco21p5,,standard,8,estimated,DMOJ 20p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2021-p6,Loop Town,cco,CCO 2021,2021,P6,dmoj,https://dmoj.ca/problem/cco21p6,,standard,8,estimated,DMOJ 50p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,ad-hoc|data-structures|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2022-p1,Alternating Heights,cco,CCO 2022,2022,P1,dmoj,https://dmoj.ca/problem/cco22p1,,standard,6,estimated,DMOJ 12p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2022-p2,Rainy Markets,cco,CCO 2022,2022,P2,dmoj,https://dmoj.ca/problem/cco22p2,,standard,8,estimated,DMOJ 17p,dp.basics.linear,dp.basics.linear,dynamic-programming|greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2022-p3,Double Attendance,cco,CCO 2022,2022,P3,dmoj,https://dmoj.ca/problem/cco22p3,,standard,8,estimated,DMOJ 25p,graphs.traversal.dfs,graphs.traversal.dfs,dynamic-programming|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2022-p4,Bi-ing Lottery Treekets,cco,CCO 2022,2022,P4,dmoj,https://dmoj.ca/problem/cco22p4,,standard,6,estimated,DMOJ 20p,graphs.traversal.dfs,graphs.traversal.dfs,dynamic-programming|graph-theory|intermediate-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2022-p5,Phone Plans,cco,CCO 2022,2022,P5,dmoj,https://dmoj.ca/problem/cco22p5,,standard,8,estimated,DMOJ 20p,graphs.traversal.dfs,graphs.traversal.dfs,data-structures|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2022-p6,Good Game,cco,CCO 2022,2022,P6,dmoj,https://dmoj.ca/problem/cco22p6,,standard,8,estimated,DMOJ 35p,dp.basics.linear,dp.basics.linear,constructive|dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2023-p1,Binaria,cco,CCO 2023,2023,P1,dmoj,https://dmoj.ca/problem/cco23p1,,standard,6,estimated,DMOJ 12p,math.algebra.modular_arithmetic,math.algebra.modular_arithmetic,implementation|intermediate-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2023-p2,Real Mountains,cco,CCO 2023,2023,P2,dmoj,https://dmoj.ca/problem/cco23p2,,standard,8,estimated,DMOJ 17p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2023-p3,Line Town,cco,CCO 2023,2023,P3,dmoj,https://dmoj.ca/problem/cco23p3,,standard,8,estimated,DMOJ 30p,dp.basics.linear,dp.basics.linear,ad-hoc|data-structures|dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2023-p4,Flip it and Stick it,cco,CCO 2023,2023,P4,dmoj,https://dmoj.ca/problem/cco23p4,,standard,6,estimated,DMOJ 17p,strings.matching.kmp,strings.matching.kmp,ad-hoc|string-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2023-p5,Travelling Trader,cco,CCO 2023,2023,P5,dmoj,https://dmoj.ca/problem/cco23p5,,standard,8,estimated,DMOJ 30p,graphs.traversal.dfs,graphs.traversal.dfs,dynamic-programming|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2023-p6,Triangle Collection,cco,CCO 2023,2023,P6,dmoj,https://dmoj.ca/problem/cco23p6,,standard,8,estimated,DMOJ 25p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2024-p1,Treasure Hunt,cco,CCO 2024,2024,P1,dmoj,https://dmoj.ca/problem/cco24p1,,standard,6,estimated,DMOJ 10p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2024-p2,Pizza Party,cco,CCO 2024,2024,P2,dmoj,https://dmoj.ca/problem/cco24p2,,standard,8,estimated,DMOJ 10p,greedy.exchange.sorting_order,greedy.exchange.sorting_order,greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2024-p3,Summer Driving,cco,CCO 2024,2024,P3,dmoj,https://dmoj.ca/problem/cco24p3,,standard,8,estimated,DMOJ 25p,graphs.traversal.dfs,graphs.traversal.dfs,data-structures|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2024-p4,Infiltration,cco,CCO 2024,2024,P4,dmoj,https://dmoj.ca/problem/cco24p4,,standard,6,estimated,DMOJ 20p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2024-p5,Heavy Light Decomposition,cco,CCO 2024,2024,P5,dmoj,https://dmoj.ca/problem/cco24p5,,standard,8,estimated,DMOJ 20p,dp.basics.linear,dp.basics.linear,data-structures|dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2024-p6,Telephone Plans,cco,CCO 2024,2024,P6,dmoj,https://dmoj.ca/problem/cco24p6,,standard,8,estimated,DMOJ 30p,graphs.traversal.dfs,graphs.traversal.dfs,data-structures|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2025-p1,Asteroid Mining,cco,CCO 2025,2025,P1,dmoj,https://dmoj.ca/problem/cco25p1,,standard,6,estimated,DMOJ 15p,greedy.exchange.sorting_order,greedy.exchange.sorting_order,greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2025-p2,Tree Decorations,cco,CCO 2025,2025,P2,dmoj,https://dmoj.ca/problem/cco25p2,,standard,8,estimated,DMOJ 17p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2025-p3,Balanced Integer,cco,CCO 2025,2025,P3,dmoj,https://dmoj.ca/problem/cco25p3,,standard,8,estimated,DMOJ 25p,math.algebra.modular_arithmetic,math.algebra.modular_arithmetic,advanced-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2025-p4,Restaurant Recommendation Rescue,cco,CCO 2025,2025,P4,dmoj,https://dmoj.ca/problem/cco25p4,,standard,6,estimated,DMOJ 17p,graphs.traversal.dfs,graphs.traversal.dfs,data-structures|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2025-p5,Patrol Robot,cco,CCO 2025,2025,P5,dmoj,https://dmoj.ca/problem/cco25p5,,standard,8,estimated,DMOJ 25p,geometry.primitives.points,geometry.primitives.points,constructive|geometry|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2025-p6,Shopping Deals,cco,CCO 2025,2025,P6,dmoj,https://dmoj.ca/problem/cco25p6,,standard,8,estimated,DMOJ 35p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2026-p1,Waterloo Tag,cco,CCO 2026,2026,P1,dmoj,https://dmoj.ca/problem/cco26p1,,standard,6,estimated,DMOJ 15p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2026-p2,Melborp,cco,CCO 2026,2026,P2,dmoj,https://dmoj.ca/problem/cco26p2,,standard,8,estimated,DMOJ 15p,search.exhaustive.backtracking,search.exhaustive.backtracking,constructive|recursion|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2026-p3,Beyond Counting,cco,CCO 2026,2026,P3,dmoj,https://dmoj.ca/problem/cco26p3,,standard,8,estimated,DMOJ 30p,graphs.traversal.dfs,graphs.traversal.dfs,data-structures|graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2026-p4,Asymmetry,cco,CCO 2026,2026,P4,dmoj,https://dmoj.ca/problem/cco26p4,,standard,6,estimated,DMOJ 15p,game_theory.partisan.minimax_dp,game_theory.partisan.minimax_dp,game-theory|simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2026-p5,Tree Traversals,cco,CCO 2026,2026,P5,dmoj,https://dmoj.ca/problem/cco26p5,,standard,8,estimated,DMOJ 17p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
cco-2026-p6,Walking on a Graph,cco,CCO 2026,2026,P6,dmoj,https://dmoj.ca/problem/cco26p6,,standard,8,estimated,DMOJ 25p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
cses-1068,Weird Algorithm,cses,CSES Problem Set - Introductory Problems,,,cses,https://cses.fi/problemset/task/1068,,standard,1,estimated,,adhoc.simulation.direct,adhoc.simulation.direct,,3,,,,2026-09-19,2026-09-19
cses-1069,Repetitions,cses,CSES Problem Set - Introductory Problems,,,cses,https://cses.fi/problemset/task/1069,,standard,1,estimated,,adhoc.simulation.direct,adhoc.simulation.direct,,3,,,,2026-09-19,2026-09-19
cses-1070,Permutations,cses,CSES Problem Set - Introductory Problems,,,cses,https://cses.fi/problemset/task/1070,,standard,2,estimated,,adhoc.constructive.construction,adhoc.constructive.construction,,4,,,,2026-09-19,2026-09-19
cses-1071,Number Spiral,cses,CSES Problem Set - Introductory Problems,,,cses,https://cses.fi/problemset/task/1071,,standard,2,estimated,,adhoc.constructive.construction,adhoc.constructive.construction,,3,,,,2026-09-19,2026-09-19
cses-1072,Two Knights,cses,CSES Problem Set - Introductory Problems,,,cses,https://cses.fi/problemset/task/1072,,standard,2,estimated,,combinatorics.basics.binomials,combinatorics.basics.binomials,,3,,,,2026-09-19,2026-09-19
cses-1073,Towers,cses,CSES Problem Set - Sorting and Searching,,,cses,https://cses.fi/problemset/task/1073,,standard,3,estimated,,greedy.exchange.sorting_order,greedy.exchange.sorting_order,,4,,,,2026-09-19,2026-09-19
cses-1074,Stick Lengths,cses,CSES Problem Set - Sorting and Searching,,,cses,https://cses.fi/problemset/task/1074,,standard,2,estimated,,greedy.exchange.sorting_order,greedy.exchange.sorting_order,,4,,,,2026-09-19,2026-09-19
cses-1083,Missing Number,cses,CSES Problem Set - Introductory Problems,,,cses,https://cses.fi/problemset/task/1083,,standard,1,estimated,,adhoc.simulation.direct,adhoc.simulation.direct,,3,,,,2026-09-19,2026-09-19
cses-1084,Apartments,cses,CSES Problem Set - Sorting and Searching,,,cses,https://cses.fi/problemset/task/1084,,standard,2,estimated,,data_structures.linear.sliding_window,data_structures.linear.sliding_window|adhoc.simulation.sorting,,4,,,,2026-09-19,2026-09-19
cses-1085,Array Division,cses,CSES Problem Set - Sorting and Searching,,,cses,https://cses.fi/problemset/task/1085,,standard,4,estimated,,search.binary_search.on_answer,search.binary_search.on_answer,,4,,,,2026-09-19,2026-09-19
cses-1090,Ferris Wheel,cses,CSES Problem Set - Sorting and Searching,,,cses,https://cses.fi/problemset/task/1090,,standard,2,estimated,,data_structures.linear.sliding_window,data_structures.linear.sliding_window|adhoc.simulation.sorting,,4,,,,2026-09-19,2026-09-19
cses-1091,Concert Tickets,cses,CSES Problem Set - Sorting and Searching,,,cses,https://cses.fi/problemset/task/1091,,standard,3,estimated,,greedy.exchange.sorting_order,greedy.exchange.sorting_order,,4,,,,2026-09-19,2026-09-19
cses-1092,Two Sets,cses,CSES Problem Set - Introductory Problems,,,cses,https://cses.fi/problemset/task/1092,,standard,3,estimated,,adhoc.constructive.construction,adhoc.constructive.construction,,4,,,,2026-09-19,2026-09-19
cses-1093,Two Sets II,cses,CSES Problem Set - Dynamic Programming,,,cses,https://cses.fi/problemset/task/1093,,standard,4,estimated,,dp.basics.knapsack,dp.basics.knapsack,,4,,,,2026-09-19,2026-09-19
cses-1094,Increasing Array,cses,CSES Problem Set - Introductory Problems,,,cses,https://cses.fi/problemset/task/1094,,standard,1,estimated,,adhoc.simulation.direct,adhoc.simulation.direct,,3,,,,2026-09-19,2026-09-19
cses-1097,Removal Game,cses,CSES Problem Set - Dynamic Programming,,,cses,https://cses.fi/problemset/task/1097,,standard,4,estimated,,game_theory.partisan.minimax_dp,game_theory.partisan.minimax_dp|dp.basics.interval,,5,true,,,2026-09-19,2026-09-19
cses-1110,Minimal Rotation,cses,CSES Problem Set - String Algorithms,,,cses,https://cses.fi/problemset/task/1110,,standard,5,estimated,,strings.structure.lyndon,strings.structure.lyndon,,5,true,,,2026-09-19,2026-09-19
cses-1111,Longest Palindrome,cses,CSES Problem Set - String Algorithms,,,cses,https://cses.fi/problemset/task/1111,,standard,5,estimated,,strings.matching.manacher,strings.matching.manacher,,5,true,,,2026-09-19,2026-09-19
cses-1112,Required Substring,cses,CSES Problem Set - String Algorithms,,,cses,https://cses.fi/problemset/task/1112,,standard,7,estimated,,dp.automaton.dp_on_aho_corasick,dp.automaton.dp_on_aho_corasick,,5,true,,,2026-09-19,2026-09-19
cses-1131,Tree Diameter,cses,CSES Problem Set - Tree Algorithms,,,cses,https://cses.fi/problemset/task/1131,,standard,3,estimated,,trees.basics.diameter,trees.basics.diameter,,5,true,,,2026-09-19,2026-09-19
cses-1132,Tree Distances I,cses,CSES Problem Set - Tree Algorithms,,,cses,https://cses.fi/problemset/task/1132,,standard,4,estimated,,dp.tree.rerooting,dp.tree.rerooting,,5,true,,,2026-09-19,2026-09-19
cses-1133,Tree Distances II,cses,CSES Problem Set - Tree Algorithms,,,cses,https://cses.fi/problemset/task/1133,,standard,4,estimated,,dp.tree.rerooting,dp.tree.rerooting,,4,,,,2026-09-19,2026-09-19
cses-1135,Distance Queries,cses,CSES Problem Set - Tree Algorithms,,,cses,https://cses.fi/problemset/task/1135,,standard,4,estimated,,trees.ancestors.lca,trees.ancestors.lca,,4,,,,2026-09-19,2026-09-19
cses-1136,Counting Paths,cses,CSES Problem Set - Tree Algorithms,,,cses,https://cses.fi/problemset/task/1136,,standard,5,estimated,,trees.ancestors.lca,trees.ancestors.lca,,4,,,,2026-09-19,2026-09-19
cses-1137,Subtree Queries,cses,CSES Problem Set - Tree Algorithms,,,cses,https://cses.fi/problemset/task/1137,,standard,4,estimated,,trees.basics.euler_tour,trees.basics.euler_tour,,5,true,,,2026-09-19,2026-09-19
cses-1138,Path Queries,cses,CSES Problem Set - Tree Algorithms,,,cses,https://cses.fi/problemset/task/1138,,standard,4,estimated,,trees.basics.euler_tour,trees.basics.euler_tour,,4,,,,2026-09-19,2026-09-19
cses-1139,Distinct Colors,cses,CSES Problem Set - Tree Algorithms,,,cses,https://cses.fi/problemset/task/1139,,standard,5,estimated,,trees.decomposition.small_to_large,trees.decomposition.small_to_large,,5,true,,,2026-09-19,2026-09-19
cses-1140,Projects,cses,CSES Problem Set - Dynamic Programming,,,cses,https://cses.fi/problemset/task/1140,,standard,4,estimated,,dp.basics.linear,dp.basics.linear|search.binary_search.on_answer,,4,,,,2026-09-19,2026-09-19
cses-1141,Playlist,cses,CSES Problem Set - Sorting and Searching,,,cses,https://cses.fi/problemset/task/1141,,standard,3,estimated,,data_structures.linear.sliding_window,data_structures.linear.sliding_window,,5,true,,,2026-09-19,2026-09-19
cses-1145,Increasing Subsequence,cses,CSES Problem Set - Dynamic Programming,,,cses,https://cses.fi/problemset/task/1145,,standard,3,estimated,,dp.basics.lis,dp.basics.lis,,5,true,,,2026-09-19,2026-09-19
cses-1146,Counting Bits,cses,CSES Problem Set - Bitwise Operations,,,cses,https://cses.fi/problemset/task/1146,,standard,5,estimated,,bitwise.basics.popcount,bitwise.basics.popcount,,4,,,,2026-09-19,2026-09-19
cses-1158,Book Shop,cses,CSES Problem Set - Dynamic Programming,,,cses,https://cses.fi/problemset/task/1158,,standard,3,estimated,,dp.basics.knapsack,dp.basics.knapsack,,5,true,,,2026-09-19,2026-09-19
cses-1164,Room Allocation,cses,CSES Problem Set - Sorting and Searching,,,cses,https://cses.fi/problemset/task/1164,,standard,3,estimated,,greedy.exchange.scheduling,greedy.exchange.scheduling,,5,true,,,2026-09-19,2026-09-19
